201302002911  00000000000000
201302002912  00000000000000
201302002913  00000000000000
201302002914  00000000000000
201302002915  00000000000000
201302002916  00000000000000
201302002918  00000000000000
201302002919  00000000000000
201302002921  00000000000000
201302004120  00000000000000
201302004411  00000000000000
201302004412  00000000000000
201302006038  00000000000000
201302006042  00000000000000
201302006232  00000000000000
201302006820  00000000000000
201302006821  00000000000000
201302006822  00000000000000
201302006823  00000000000000
201302006824  00000000000000
201302006825  00000000000000
201302006826  00000000000000
201302006827  00000000000000
201302006831  00000000000000
201302006911  00000000000000
201302006912  00000000000000
201302006913  00000000000000
201302006921  00000000000000
201302006922  00000000000000
201302006923  00000000000000
201302006924  00000000000000
201302006925  00000000000000
201302006927  00000000000000
201302006928  00000000000000
201302006931  00000000000000
201302006932  00000000000000
201302006933  00000000000000
201302006934  00000000000000
201302007010  00000000000000
201302007021  00000000000000
201302007022  00000000000000
201302007023  00000000000000
201302007024  00000000000000
201302007111  00000000000000
201302007112  00000000000000
201302007113  00000000000000
201302007114  00000000000000
201302007121  00000000000000
201302007122  00000000000000
201302007123  00000000000000
201302007310  00000000000000
201302007320  00000000000000
201302007330  00000000000000
201302007342  00000000000000
201302007344  00000000000000
201302007360  00000000000000
201302007640  00000000000000
201302007651  00000000000000
201302007658  00000000000000
201302007690  00000000000000
201302007695  00000000000000
201302007696  00000000000000
201302007697  00000000000000
201302007698  00000000000000
201302007699  00000000000000
201302007921  00000000000000
201302007922  00000000000000
201302007923  00000000000000
201302007929  00000000000000
201302007940  00000000000000
201302007950  00000000000000
201302007951  00000000000000
201302007959  00000000000000
201302007971  00000000000000
201302007972  00000000000000
201302007973  00000000000000
201302007974  00000000000000
201302007975  00000000000000
201302007976  00000000000000
201302007977  00000000000000
201302007978  00000000000000
201302007979  00000000000000
201302007990  00000000000000
201302007991  00000000000000
201302008119  00000000000000
201302008430  00000000000000
201302008432  00000000000000
201302008441  00000000000000
201302008442  00000000000000
201302008914  00000000000000
201302009118  00000000000000
201302009128  00000000000000
201302009150  00000000000000
201302009411  00000000000000
201302009610  00000000000000
201302009620  00000000000000
201302009621  00000000000000
201302009622  00000000000000
201302009825  00000000000000
201302009829  00000000000000
201302009910  00000000000000
201302101301  00000000000000
201302111111  00000000000000
201302121301  00000000000000
201302190763  00000000000000
201302190934  00000000000000
201302190935  00000000000000
201302190953  00000000000000
201302190969  00000000000000
201302191036  00000000000000
201302191177  00000000000000
201302191178  00000000000000
201302201012  00000000000000
201302201113  00000000000000
201302201121  00000000000000
201302201122  00000000000000
201302201123  00000000000000
201302211201  00000000000000
201302211204  00000000000000
201302211213  00000000000000
201302211215  00000000000000
201302211216  00000000000000
201302211223  00000000000000
201302211241  00000000000000
201302211242  00000000000000
201302211244  00000000000000
201302211327  00000000000000
201302211328  00000000000000
201302211354  00000000000000
201302211361  00000000000000
201302211362  00000000000000
201302211371  00000000000000
201302211372  00000000000000
201302211373  00000000000000
201302215003  00000000000000
201302215006  00000000000000
201302215008  00000000000000
201302215011  00000000000000
201302215017  00000000000000
201302215018  00000000000000
201302215020  00000000000000
201302215021  00000000000000
201302218706  00000000000000
201302218711  00000000000000
201302218714  00000000000000
201302219000  00000000000000
201302219101  00000000000000
201302219200  00000000000000
201302219206  00000000000000
201302219207  00000000000000
201302219300  00000000000000
201302219400  00000000000000
201302219449  00000000000000
201302219701  00000000000000
201302219702  00000000000000
201302219704  00000000000000
201302219705  00000000000000
201302219707  00000000000000
201302219708  00000000000000
201302219717  00000000000000
201302219721  00000000000000
201302219722  00000000000000
201302219727  00000000000000
201302219775  00000000000000
201302219776  00000000000000
201302219800  00000000000000
201302219802  00000000000000
201302219807  00000000000000
201302219907  00000000000000
201302219925  00000000000000
201302219951  00000000000000
201302231254  00000000000000
201302231268  00000000000000
201302231276  00000000000000
201302231295  00000000000000
201302231296  00000000000000
201302231298  00000000000000
201302231302  00000000000000
201302231303  00000000000000
201302231304  00000000000000
201302231305  00000000000000
201302231500  00000000000000
201302231501  00000000000000
201302231502  00000000000000
201302231503  00000000000000
201302231600  00000000000000
201302231601  00000000000000
201302231602  00000000000000
201302231603  00000000000000
201302251501  00000000000000
201302252101  00000000000000
201302252202  00000000000000
201302262101  00000000000000
201302262202  00000000000000
201302265101  00000000000000
201302270200  00000000000000
201302270243  00000000000000
201302270245  00000000000000
201302270249  00000000000000
201302270250  00000000000000
201302270267  00000000000000
201302270273  00000000000000
201302270274  00000000000000
201302270290  00000000000000
201302270306  00000000000000
201302270308  00000000000000
201302270314  00000000000000
201302270331  00000000000000
201302270337  00000000000000
201302270341  00000000000000
201302270344  00000000000000
201302270347  00000000000000
201302270349  00000000000000
201302270351  00000000000000
201302270356  00000000000000
201302270358  00000000000000
201302270360  00000000000000
201302270366  00000000000000
201302270373  00000000000000
201302270375  00000000000000
201302270377  00000000000000
201302270390  00000000000000
201302270393  00000000000000
201302270397  00000000000000
201302270408  00000000000000
201302270412  00000000000000
201302270415  00000000000000
201302270416  00000000000000
201302270417  00000000000000
201302270423  00000000000000
201302270425  00000000000000
201302270426  00000000000000
201302270427  00000000000000
201302270431  00000000000000
201302270432  00000000000000
201302270433  00000000000000
201302270434  00000000000000
201302270435  00000000000000
201302270437  00000000000000
201302270441  00000000000000
201302270444  00000000000000
201302270445  00000000000000
201302270446  00000000000000
201302270447  00000000000000
201302270448  00000000000000
201302270449  00000000000000
201302270450  00000000000000
201302270451  00000000000000
201302270452  00000000000000
201302270453  00000000000000
201302270454  00000000000000
201302270455  00000000000000
201302270456  00000000000000
201302270457  00000000000000
201302270458  00000000000000
201302270459  00000000000000
201302270460  00000000000000
201302270461  00000000000000
201302270500  00000000000000
201302270900  00000000000000
201302271000  00000000000000
201302271100  00000000000000
201302281601  00000000000000
201302281602  00000000000000
201302281603  00000000000000
201302281604  00000000000000
201302281605  00000000000000
201302281606  00000000000000
201302281607  00000000000000
201302281608  00000000000000
201302281609  00000000000000
201302281610  00000000000000
201302281611  00000000000000
201302281612  00000000000000
201302281613  00000000000000
201302281614  00000000000000
201302291004  00000000000000
201302291701  00000000000000
201302291702  00000000000000
201302292016  00000000000000
201302292100  00000000000000
201302301123  00000000000000
201302301231  00000000000000
201302301301  00000000000000
201302301316  00000000000000
201302301317  00000000000000
201302301318  00000000000000
201302301319  00000000000000
201302301401  00000000000000
201302301402  00000000000000
201302302007  00000000000000
201302311308  00000000000000
201302311309  00000000000000
201302311310  00000000000000
201302311312  00000000000000
201302331001  00000000000000
201302331101  00000000000000
201302331102  00000000000000
201302331201  00000000000000
201302331202  00000000000000
201302401303  00000000000000
201302421015  00000000000000
201302421200  00000000000000
201302510000  00000000000000
201302510002  00000000000000
201302510019  00000000000000
201302510205  00000000000000
201302510206  00000000000000
201302511002  00000000000000
201302512032  00000000000000
201302512033  00000000000000
201302512034  00000000000000
201302512041  00000000000000
201302512042  00000000000000
201302512043  00000000000000
201302513006  00000000000000
201302513301  00000000000000
201302514001  00000000000000
201302514401  00000000000000
201302514501  00000000000000
201302515601  00000000000000
201302530020  00000000000000
201302530021  00000000000000
201302530051  00000000000000
201302530052  00000000000000
201302530080  00000000000000
201302530082  00000000000000
201302530083  00000000000000
201302530109  00000000000000
201302530131  00000000000000
201302530171  00000000000000
201302530218  00000000000000
201302530221  00000000000000
201302530301  00000000000000
201302530311  00000000000000
201302530401  00000000000000
201302530451  00000000000000
201302530501  00000000000000
201302530594  00000000000000
201302530601  00000000000000
201302530602  00000000000000
201302530603  00000000000000
201302530604  00000000000000
201302530701  00000000000000
201302530801  00000000000000
201302530901  00000000000000
201302531171  00000000000000
201302531172  00000000000000
201302531180  00000000000000
201302581301  00000000000000
201302581302  00000000000000
201302581303  00000000000000
201302623100  00000000000000
201302623101  00000000000000
201302623200  00000000000000
201302623201  00000000000000
201302623202  00000000000000
201302623203  00000000000000
201302623204  00000000000000
201302623300  00000000000000
201302623301  00000000000000
201302623302  00000000000000
201302623303  00000000000000
201302623304  00000000000000
201302623305  00000000000000
201302623306  00000000000000
201302623307  00000000000000
201302623308  00000000000000
201302623309  00000000000000
201302623310  00000000000000
201302623311  00000000000000
201302623312  00000000000000
201302623313  00000000000000
201302623314  00000000000000
201302623315  00000000000000
201302623316  00000000000000
201302623317  00000000000000
201302623318  00000000000000
201302623319  00000000000000
201302623320  00000000000000
201302623321  00000000000000
201302623322  00000000000000
201302623323  00000000000000
201302623324  00000000000000
201302623325  00000000000000
201302623326  00000000000000
201302623327  00000000000000
201302623328  00000000000000
201302623329  00000000000000
201302623330  00000000000000
201302623331  00000000000000
201302623332  00000000000000
201302623333  00000000000000
201302623334  00000000000000
201302623335  00000000000000
201302623336  00000000000000
201302623337  00000000000000
201302623338  00000000000000
201302623339  00000000000000
201302623340  00000000000000
201302623341  00000000000000
201302623342  00000000000000
201302623343  00000000000000
201302623344  00000000000000
201302623345  00000000000000
201302623346  00000000000000
201302623347  00000000000000
201302623348  00000000000000
201302623349  00000000000000
201302623350  00000000000000
201302623351  00000000000000
201302623352  00000000000000
201302623353  00000000000000
201302623354  00000000000000
201302623355  00000000000000
201302623356  00000000000000
201302623357  00000000000000
201302623358  00000000000000
201302623359  00000000000000
201302623360  00000000000000
201302623361  00000000000000
201302623362  00000000000000
201302623363  00000000000000
201302623364  00000000000000
201302623400  00000000000000
201302623401  00000000000000
201302623402  00000000000000
201302623403  00000000000000
201302623404  00000000000000
201302623405  00000000000000
201302623406  00000000000000
201302623407  00000000000000
201302623408  00000000000000
201302623409  00000000000000
201302623410  00000000000000
201302623411  00000000000000
201302623412  00000000000000
201302623413  00000000000000
201302623414  00000000000000
201302623415  00000000000000
201302623416  00000000000000
201302623417  00000000000000
201302623418  00000000000000
201302623419  00000000000000
201302623420  00000000000000
201302623421  00000000000000
201302623422  00000000000000
201302623423  00000000000000
201302623424  00000000000000
201302623425  00000000000000
201302623426  00000000000000
201302623427  00000000000000
201302623428  00000000000000
201302623430  00000000000000
201302623431  00000000000000
201302623432  00000000000000
201302623433  00000000000000
201302623434  00000000000000
201302623435  00000000000000
201302623436  00000000000000
201302623437  00000000000000
201302623438  00000000000000
201302623439  00000000000000
201302623440  00000000000000
201302623441  00000000000000
201302623442  00000000000000
201302623443  00000000000000
201302623444  00000000000000
201302623445  00000000000000
201302623446  00000000000000
201302623447  00000000000000
201302623448  00000000000000
201302623449  00000000000000
201302623450  00000000000000
201302623451  00000000000000
201302623452  00000000000000
201302623453  00000000000000
201302623454  00000000000000
201302623455  00000000000000
201302623456  00000000000000
201302623457  00000000000000
201302623458  00000000000000
201302623459  00000000000000
201302623460  00000000000000
201302623461  00000000000000
201302623462  00000000000000
201302623463  00000000000000
201302623464  00000000000000
201302623465  00000000000000
201302623466  00000000000000
201302623467  00000000000000
201302623468  00000000000000
201302623469  00000000000000
201302623470  00000000000000
201302623471  00000000000000
201302623472  00000000000000
201302623473  00000000000000
201302623474  00000000000000
201302623475  00000000000000
201302623476  00000000000000
201302623477  00000000000000
201302623478  00000000000000
201302623479  00000000000000
201302623480  00000000000000
201302623481  00000000000000
201302623482  00000000000000
201302623483  00000000000000
201302623484  00000000000000
201302623485  00000000000000
201302623486  00000000000000
201302623487  00000000000000
201302623488  00000000000000
201302623489  00000000000000
201302623490  00000000000000
201302623491  00000000000000
201302623492  00000000000000
201302623493  00000000000000
201302623494  00000000000000
201302623495  00000000000000
201302623496  00000000000000
201302623497  00000000000000
201302623498  00000000000000
201302623499  00000000000000
201302623500  00000000000000
201302623501  00000000000000
201302623502  00000000000000
201302623503  00000000000000
201302623504  00000000000000
201302623505  00000000000000
201302623506  00000000000000
201302623507  00000000000000
201302623600  00000000000000
201302623601  00000000000000
201302623602  00000000000000
201302623603  00000000000000
201302623604  00000000000000
201302623605  00000000000000
201302623606  00000000000000
201302623607  00000000000000
201302623608  00000000000000
201302623609  00000000000000
201302623610  00000000000000
201302623611  00000000000000
201302623612  00000000000000
201302623613  00000000000000
201302623614  00000000000000
201302623615  00000000000000
201302623616  00000000000000
201302623617  00000000000000
201302623700  00000000000000
201302623701  00000000000000
201302623800  00000000000000
201302623801  00000000000000
201302623802  00000000000000
201302623803  00000000000000
201302623804  00000000000000
201302623805  00000000000000
201302623806  00000000000000
201302623807  00000000000000
201302623808  00000000000000
201302623809  00000000000000
201302623900  00000000000000
201302623901  00000000000000
201302623902  00000000000000
201302623903  00000000000000
201302623904  00000000000000
201302623905  00000000000000
201302623906  00000000000000
201302623907  00000000000000
201302623908  00000000000000
201302623909  00000000000000
201302623910  00000000000000
201302623911  00000000000000
201302623912  00000000000000
201302623913  00000000000000
201302623914  00000000000000
201302623915  00000000000000
201302623916  00000000000000
201302623917  00000000000000
201302623918  00000000000000
201302623919  00000000000000
201302623920  00000000000000
201302623921  00000000000000
201302623922  00000000000000
201302623923  00000000000000
201302623924  00000000000000
201302623925  00000000000000
201302623926  00000000000000
201302623927  00000000000000
201302623928  00000000000000
201302623929  00000000000000
201302623930  00000000000000
201302623931  00000000000000
201302623932  00000000000000
201302623933  00000000000000
201302623934  00000000000000
201302623935  00000000000000
201302623936  00000000000000
201302623939  00000000000000
201302623940  00000000000000
201302623941  00000000000000
201302624100  00000000000000
201302624101  00000000000000
201302624200  00000000000000
201302624201  00000000000000
201302624202  00000000000000
201302624203  00000000000000
201302624204  00000000000000
201302624205  00000000000000
201302624206  00000000000000
201302624207  00000000000000
201302624208  00000000000000
201302624209  00000000000000
201302624210  00000000000000
201302624211  00000000000000
201302624212  00000000000000
201302624213  00000000000000
201302624214  00000000000000
201302624215  00000000000000
201302624216  00000000000000
201302624217  00000000000000
201302624218  00000000000000
201302624219  00000000000000
201302624300  00000000000000
201302624301  00000000000000
201302624302  00000000000000
201302624303  00000000000000
201302624304  00000000000000
201302624305  00000000000000
201302624306  00000000000000
201302624307  00000000000000
201302624308  00000000000000
201302624309  00000000000000
201302624310  00000000000000
201302624311  00000000000000
201302624312  00000000000000
201302624313  00000000000000
201302624400  00000000000000
201302624401  00000000000000
201302624402  00000000000000
201302624403  00000000000000
201302624404  00000000000000
201302624405  00000000000000
201302624406  00000000000000
201302624407  00000000000000
201302624408  00000000000000
201302624409  00000000000000
201302624410  00000000000000
201302624411  00000000000000
201302624412  00000000000000
201302624413  00000000000000
201302624414  00000000000000
201302624415  00000000000000
201302624416  00000000000000
201302624417  00000000000000
201302624418  00000000000000
201302624419  00000000000000
201302624500  00000000000000
201302624501  00000000000000
201302624502  00000000000000
201302624503  00000000000000
201302624504  00000000000000
201302624505  00000000000000
201302624506  00000000000000
201302624507  00000000000000
201302624508  00000000000000
201302624509  00000000000000
201302624510  00000000000000
201302624511  00000000000000
201302624512  00000000000000
201302624600  00000000000000
201302624601  00000000000000
201302624602  00000000000000
201302624603  00000000000000
201302624604  00000000000000
201302624605  00000000000000
201302624606  00000000000000
201302624607  00000000000000
201302624608  00000000000000
201302624609  00000000000000
201302624610  00000000000000
201302624611  00000000000000
201302624612  00000000000000
201302624613  00000000000000
201302624614  00000000000000
201302624615  00000000000000
201302624616  00000000000000
201302624617  00000000000000
201302624618  00000000000000
201302624619  00000000000000
201302624620  00000000000000
201302624621  00000000000000
201302624622  00000000000000
201302624623  00000000000000
201302624624  00000000000000
201302624625  00000000000000
201302624626  00000000000000
201302624627  00000000000000
201302624628  00000000000000
201302624629  00000000000000
201302624630  00000000000000
201302624631  00000000000000
201302624632  00000000000000
201302624633  00000000000000
201302624634  00000000000000
201302624635  00000000000000
201302624636  00000000000000
201302624637  00000000000000
201302624638  00000000000000
201302624639  00000000000000
201302624640  00000000000000
201302624641  00000000000000
201302624642  00000000000000
201302624643  00000000000000
201302624700  00000000000000
201302624701  00000000000000
201302624702  00000000000000
201302624703  00000000000000
201302624704  00000000000000
201302624705  00000000000000
201302624706  00000000000000
201302624707  00000000000000
201302624708  00000000000000
201302624709  00000000000000
201302624710  00000000000000
201302624711  00000000000000
201302624712  00000000000000
201302624713  00000000000000
201302624714  00000000000000
201302624715  00000000000000
201302624716  00000000000000
201302624717  00000000000000
201302624718  00000000000000
201302624719  00000000000000
201302624720  00000000000000
201302624721  00000000000000
201302624722  00000000000000
201302624800  00000000000000
201302624801  00000000000000
201302624802  00000000000000
201302624803  00000000000000
201302624804  00000000000000
201302624805  00000000000000
201302624806  00000000000000
201302624807  00000000000000
201302624808  00000000000000
201302624809  00000000000000
201302624810  00000000000000
201302624811  00000000000000
201302624900  00000000000000
201302624901  00000000000000
201302624902  00000000000000
201302624903  00000000000000
201302624904  00000000000000
201302624905  00000000000000
201302624906  00000000000000
201302624907  00000000000000
201302624908  00000000000000
201302624909  00000000000000
201302624910  00000000000000
201302624911  00000000000000
201302624912  00000000000000
201302624913  00000000000000
201302624914  00000000000000
201302624915  00000000000000
201302624916  00000000000000
201302624917  00000000000000
201302624918  00000000000000
201302624919  00000000000000
201302624920  00000000000000
201302624921  00000000000000
201302624922  00000000000000
201302624923  00000000000000
201302624924  00000000000000
201302624925  00000000000000
201302624926  00000000000000
201302624927  00000000000000
201302624928  00000000000000
201302624929  00000000000000
201302624930  00000000000000
201302624931  00000000000000
201302624932  00000000000000
201302624933  00000000000000
201302624934  00000000000000
201302624935  00000000000000
201302771426  00000000000000
201302790001  00000000000000
201302801000  00000000000000
201302802000  00000000000000
201302803000  00000000000000
201302843000  00000000000000
201302843001  00000000000000
201302843002  00000000000000
201302843003  00000000000000
201302843004  00000000000000
201302843005  00000000000000
201302843006  00000000000000
201302843007  00000000000000
201302843008  00000000000000
201302843009  00000000000000
201302843010  00000000000000
201302843011  00000000000000
201302843012  00000000000000
201302843013  00000000000000
201302843014  00000000000000
201302843015  00000000000000
201302843016  00000000000000
201302843017  00000000000000
201302843018  00000000000000
201302843019  00000000000000
201302843020  00000000000000
201302843021  00000000000000
201302843022  00000000000000
201302843023  00000000000000
201302843024  00000000000000
201302843025  00000000000000
201302843026  00000000000000
201302843027  00000000000000
201302843028  00000000000000
201302843029  00000000000000
201302843030  00000000000000
201302843031  00000000000000
201302843032  00000000000000
201302843033  00000000000000
201302843034  00000000000000
201302843035  00000000000000
201302843036  00000000000000
201302843037  00000000000000
201302843038  00000000000000
201302843039  00000000000000
201302843040  00000000000000
201302843041  00000000000000
201302843042  00000000000000
201302843043  00000000000000
201302843045  00000000000000
201302843047  00000000000000
201302843048  00000000000000
201302843050  00000000000000
201302843051  00000000000000
201302843060  00000000000000
201302843080  00000000000000
201302843090  00000000000000
201302872300  00000000000000
201302872800  00000000000000
201302873100  00000000000000
201302873800  00000000000000
201302874000  00000000000000
201302875000  00000000000000
201302877400  00000000000000
201302883465  00000000000000
201302883466  00000000000000
201302883467  00000000000000
201302883468  00000000000000
201302883476  00000000000000
201302883477  00000000000000
201302883479  00000000000000
201302883482  00000000000000
201302883484  00000000000000
201302883492  00000000000000
201302883498  00000000000000
201302883499  00000000000000
201302883500  00000000000000
201302883504  00000000000000
201302883506  00000000000000
201302883509  00000000000000
201302883512  00000000000000
201302883522  00000000000000
201302883534  00000000000000
201302883548  00000000000000
201302883571  00000000000000
201302883574  00000000000000
201302883575  00000000000000
201302883581  00000000000000
201302883582  00000000000000
201302883583  00000000000000
201302883584  00000000000000
201302883585  00000000000000
201302883586  00000000000000
201302890200  00000000000000
201302890201  00000000000000
201302890642  00000000000000
201302890762  00000000000000
201302891300  00000000000000
201302891301  00000000000000
201302891500  00000000000000
201302900118  00000000000000
201302900148  00000000000000
201302900309  00000000000000
201302900609  00000000000000
201302900915  00000000000000
201302900916  00000000000000
201302900923  00000000000000
201302900952  00000000000000
201302901212  00000000000000
201302901313  00000000000000
201302901315  00000000000000
201302902212  00000000000000
201302902213  00000000000000
201302902406  00000000000000
201302902707  00000000000000
201302904104  00000000000000
201302904105  00000000000000
201302905000  00000000000000
201302908908  00000000000000
201302910309  00000000000000
201302910909  00000000000000
201302911100  00000000000000
201302911200  00000000000000
201302911301  00000000000000
201302911302  00000000000000
201302911303  00000000000000
201302911304  00000000000000
201302911400  00000000000000
201302911501  00000000000000
201302911502  00000000000000
201302911503  00000000000000
201302911504  00000000000000
201302911505  00000000000000
201302911600  00000000000000
201302911700  00000000000000
201302911801  00000000000000
201302911803  00000000000000
201302911804  00000000000000
201302911805  00000000000000
201302911806  00000000000000
201302911807  00000000000000
201302911808  00000000000000
201302911810  00000000000000
201302911811  00000000000000
201302911812  00000000000000
201302911815  00000000000000
201302911817  00000000000000
201302911818  00000000000000
201302911819  00000000000000
201302911824  00000000000000
201302911826  00000000000000
201302911901  00000000000000
201302911902  00000000000000
201302911903  00000000000000
201302911908  00000000000000
201302911909  00000000000000
201302911952  00000000000000
201302912100  00000000000000
201302912200  00000000000000
201302912300  00000000000000
201302912401  00000000000000
201302912402  00000000000000
201302912403  00000000000000
201302912404  00000000000000
201302912405  00000000000000
201302912501  00000000000000
201302912502  00000000000000
201302912503  00000000000000
201302912504  00000000000000
201302912505  00000000000000
201302912600  00000000000000
201302912700  00000000000000
201302912801  00000000000000
201302912802  00000000000000
201302912803  00000000000000
201302912804  00000000000000
201302912806  00000000000000
201302912807  00000000000000
201302912808  00000000000000
201302912809  00000000000000
201302912810  00000000000000
201302912813  00000000000000
201302912814  00000000000000
201302912816  00000000000000
201302912817  00000000000000
201302912818  00000000000000
201302912819  00000000000000
201302912820  00000000000000
201302912821  00000000000000
201302912822  00000000000000
201302912823  00000000000000
201302912824  00000000000000
201302912825  00000000000000
201302912901  00000000000000
201302912902  00000000000000
201302912903  00000000000000
201302912904  00000000000000
201302912905  00000000000000
201302912906  00000000000000
201302912907  00000000000000
201302912908  00000000000000
201302912909  00000000000000
201302912910  00000000000000
201302912911  00000000000000
201302912912  00000000000000
201302912913  00000000000000
201302912914  00000000000000
201302912915  00000000000000
201302912916  00000000000000
201302912917  00000000000000
201302912918  00000000000000
201302912919  00000000000000
201302912920  00000000000000
201302912921  00000000000000
201302912922  00000000000000
201302912923  00000000000000
201302912924  00000000000000
201302912925  00000000000000
201302912926  00000000000000
201302912927  00000000000000
201302912928  00000000000000
201302912929  00000000000000
201302912930  00000000000000
201302912931  00000000000000
201302912932  00000000000000
201302912933  00000000000000
201302912934  00000000000000
201302912935  00000000000000
201302912936  00000000000000
201302912937  00000000000000
201302912938  00000000000000
201302912939  00000000000000
201302912940  00000000000000
201302912941  00000000000000
201302912942  00000000000000
201302912943  00000000000000
201302912944  00000000000000
201302912945  00000000000000
201302912946  00000000000000
201302912947  00000000000000
201302912948  00000000000000
201302912950  00000000000000
201302912951  00000000000000
201302912952  00000000000000
201302913100  00000000000000
201302913400  00000000000000
201302913600  00000000000000
201302913700  00000000000000
201302913800  00000000000000
201302913826  00000000000000
201302914000  00000000000000
201302915000  00000000000000
201302916000  00000000000000
201302919100  00000000000000
201302919200  00000000000000
201302919300  00000000000000
201302919400  00000000000000
201302919500  00000000000000
201302919600  00000000000000
201302919800  00000000000000
201302934404  00000000000000
201302934406  00000000000000
201302934407  00000000000000
201302934409  00000000000000
201302934410  00000000000000
201302934413  00000000000000
201302934417  00000000000000
201302934418  00000000000000
201302934421  00000000000000
201302934428  00000000000000
201302934430  00000000000000
201302934432  00000000000000
201302934437  00000000000000
201302934438  00000000000000
201302934441  00000000000000
201302934444  00000000000000
201302934446  00000000000000
201302934448  00000000000000
201302934450  00000000000000
201302934451  00000000000000
201302934454  00000000000000
201302934461  00000000000000
201302934466  00000000000000
201302934468  00000000000000
201302934472  00000000000000
201302934476  00000000000000
201302934479  00000000000000
201302934480  00000000000000
201302934482  00000000000000
201302934483  00000000000000
201302934499  00000000000000
201302937301  00000000000000
201302939500  00000000000000
201302970200  00000000000000
201302980013  00000000000000
201302980014  00000000000000
201302980113  00000000000000
201302980200  00000000000000
201302980213  00000000000000
201302980300  00000000000000
201302980310  00000000000000
201302980313  00000000000000
201302980413  00000000000000
201302980500  00000000000000
201302980513  00000000000000
201302980600  00000000000000
201302980613  00000000000000
201302980713  00000000000000
201302980813  00000000000000
201302980913  00000000000000
201302981113  00000000000000
201302981213  00000000000000
201302981313  00000000000000
201302981413  00000000000000
201302981513  00000000000000
201302981613  00000000000000
201302981713  00000000000000
201302981813  00000000000000
201302981913  00000000000000
201302982100  00000000000000
201302982410  00000000000000
201302982412  00000000000000
201302982710  00000000000000
201302989500  00000000000000
201302999999  00000000000000
